ccs_code,cpt_code,ccs_label
3,62591,"Laminectomy, excision intervertebral disc"
3,62592,"Laminectomy, excision intervertebral disc"
3,62593,"Laminectomy, excision intervertebral disc"
3,62594,"Laminectomy, excision intervertebral disc"
3,62595,"Laminectomy, excision intervertebral disc"
3,62596,"Laminectomy, excision intervertebral disc"
3,62597,"Laminectomy, excision intervertebral disc"
3,62598,"Laminectomy, excision intervertebral disc"
3,62599,"Laminectomy, excision intervertebral disc"
3,62600,"Laminectomy, excision intervertebral disc"
3,62601,"Laminectomy, excision intervertebral disc"
3,62602,"Laminectomy, excision intervertebral disc"
3,62603,"Laminectomy, excision intervertebral disc"
3,62604,"Laminectomy, excision intervertebral disc"
3,62605,"Laminectomy, excision intervertebral disc"
3,62606,"Laminectomy, excision intervertebral disc"
3,62607,"Laminectomy, excision intervertebral disc"
3,62608,"Laminectomy, excision intervertebral disc"
3,62609,"Laminectomy, excision intervertebral disc"
3,62610,"Laminectomy, excision intervertebral disc"
3,62611,"Laminectomy, excision intervertebral disc"
3,62612,"Laminectomy, excision intervertebral disc"
3,62613,"Laminectomy, excision intervertebral disc"
3,62614,"Laminectomy, excision intervertebral disc"
3,62615,"Laminectomy, excision intervertebral disc"
3,62616,"Laminectomy, excision intervertebral disc"
3,62617,"Laminectomy, excision intervertebral disc"
3,62618,"Laminectomy, excision intervertebral disc"
3,62619,"Laminectomy, excision intervertebral disc"
3,62620,"Laminectomy, excision intervertebral disc"
3,62621,"Laminectomy, excision intervertebral disc"
3,62622,"Laminectomy, excision intervertebral disc"
3,62623,"Laminectomy, excision intervertebral disc"
3,62624,"Laminectomy, excision intervertebral disc"
3,62625,"Laminectomy, excision intervertebral disc"
3,62626,"Laminectomy, excision intervertebral disc"
3,62627,"Laminectomy, excision intervertebral disc"
3,62628,"Laminectomy, excision intervertebral disc"
3,62629,"Laminectomy, excision intervertebral disc"
3,62630,"Laminectomy, excision intervertebral disc"
3,62631,"Laminectomy, excision intervertebral disc"
3,62632,"Laminectomy, excision intervertebral disc"
3,62633,"Laminectomy, excision intervertebral disc"
3,62634,"Laminectomy, excision intervertebral disc"
3,62635,"Laminectomy, excision intervertebral disc"
3,62636,"Laminectomy, excision intervertebral disc"
3,62637,"Laminectomy, excision intervertebral disc"
3,62638,"Laminectomy, excision intervertebral disc"
3,62639,"Laminectomy, excision intervertebral disc"
3,62640,"Laminectomy, excision intervertebral disc"
3,62641,"Laminectomy, excision intervertebral disc"
3,62642,"Laminectomy, excision intervertebral disc"
3,62643,"Laminectomy, excision intervertebral disc"
3,62644,"Laminectomy, excision intervertebral disc"
3,62645,"Laminectomy, excision intervertebral disc"
3,62646,"Laminectomy, excision intervertebral disc"
3,62647,"Laminectomy, excision intervertebral disc"
3,62648,"Laminectomy, excision intervertebral disc"
3,62649,"Laminectomy, excision intervertebral disc"
3,62650,"Laminectomy, excision intervertebral disc"
3,62651,"Laminectomy, excision intervertebral disc"
3,62652,"Laminectomy, excision intervertebral disc"
3,62653,"Laminectomy, excision intervertebral disc"
3,62654,"Laminectomy, excision intervertebral disc"
3,62655,"Laminectomy, excision intervertebral disc"
3,62656,"Laminectomy, excision intervertebral disc"
3,62657,"Laminectomy, excision intervertebral disc"
3,62658,"Laminectomy, excision intervertebral disc"
3,62659,"Laminectomy, excision intervertebral disc"
3,62660,"Laminectomy, excision intervertebral disc"
3,62661,"Laminectomy, excision intervertebral disc"
3,62662,"Laminectomy, excision intervertebral disc"
3,62663,"Laminectomy, excision intervertebral disc"
3,62664,"Laminectomy, excision intervertebral disc"
3,62665,"Laminectomy, excision intervertebral disc"
3,62666,"Laminectomy, excision intervertebral disc"
3,62667,"Laminectomy, excision intervertebral disc"
3,62668,"Laminectomy, excision intervertebral disc"
3,62669,"Laminectomy, excision intervertebral disc"
3,62670,"Laminectomy, excision intervertebral disc"
3,62671,"Laminectomy, excision intervertebral disc"
3,62672,"Laminectomy, excision intervertebral disc"
3,62673,"Laminectomy, excision intervertebral disc"
3,62674,"Laminectomy, excision intervertebral disc"
3,62675,"Laminectomy, excision intervertebral disc"
3,62676,"Laminectomy, excision intervertebral disc"
3,62677,"Laminectomy, excision intervertebral disc"
3,62678,"Laminectomy, excision intervertebral disc"
3,62679,"Laminectomy, excision intervertebral disc"
3,62680,"Laminectomy, excision intervertebral disc"
3,62681,"Laminectomy, excision intervertebral disc"
3,62682,"Laminectomy, excision intervertebral disc"
3,62683,"Laminectomy, excision intervertebral disc"
3,62684,"Laminectomy, excision intervertebral disc"
3,62685,"Laminectomy, excision intervertebral disc"
3,62686,"Laminectomy, excision intervertebral disc"
3,62687,"Laminectomy, excision intervertebral disc"
3,62688,"Laminectomy, excision intervertebral disc"
3,62689,"Laminectomy, excision intervertebral disc"
3,62690,"Laminectomy, excision intervertebral disc"
3,62691,"Laminectomy, excision intervertebral disc"
3,62692,"Laminectomy, excision intervertebral disc"
3,62693,"Laminectomy, excision intervertebral disc"
3,62694,"Laminectomy, excision intervertebral disc"
3,62695,"Laminectomy, excision intervertebral disc"
3,62696,"Laminectomy, excision intervertebral disc"
3,62697,"Laminectomy, excision intervertebral disc"
3,62698,"Laminectomy, excision intervertebral disc"
3,62699,"Laminectomy, excision intervertebral disc"
3,62700,"Laminectomy, excision intervertebral disc"
3,62701,"Laminectomy, excision intervertebral disc"
3,62702,"Laminectomy, excision intervertebral disc"
3,62703,"Laminectomy, excision intervertebral disc"
3,62704,"Laminectomy, excision intervertebral disc"
3,62705,"Laminectomy, excision intervertebral disc"
3,62706,"Laminectomy, excision intervertebral disc"
3,62707,"Laminectomy, excision intervertebral disc"
3,62708,"Laminectomy, excision intervertebral disc"
3,62709,"Laminectomy, excision intervertebral disc"
3,62710,"Laminectomy, excision intervertebral disc"
3,62711,"Laminectomy, excision intervertebral disc"
3,62712,"Laminectomy, excision intervertebral disc"
3,62713,"Laminectomy, excision intervertebral disc"
3,62714,"Laminectomy, excision intervertebral disc"
3,62715,"Laminectomy, excision intervertebral disc"
3,62716,"Laminectomy, excision intervertebral disc"
3,62717,"Laminectomy, excision intervertebral disc"
3,62718,"Laminectomy, excision intervertebral disc"
3,62719,"Laminectomy, excision intervertebral disc"
3,62720,"Laminectomy, excision intervertebral disc"
3,62721,"Laminectomy, excision intervertebral disc"
3,62722,"Laminectomy, excision intervertebral disc"
3,62723,"Laminectomy, excision intervertebral disc"
3,62724,"Laminectomy, excision intervertebral disc"
3,62725,"Laminectomy, excision intervertebral disc"
3,62726,"Laminectomy, excision intervertebral disc"
3,62727,"Laminectomy, excision intervertebral disc"
3,62728,"Laminectomy, excision intervertebral disc"
3,62729,"Laminectomy, excision intervertebral disc"
3,62730,"Laminectomy, excision intervertebral disc"
3,62731,"Laminectomy, excision intervertebral disc"
3,62732,"Laminectomy, excision intervertebral disc"
3,62733,"Laminectomy, excision intervertebral disc"
3,62734,"Laminectomy, excision intervertebral disc"
3,62735,"Laminectomy, excision intervertebral disc"
3,62736,"Laminectomy, excision intervertebral disc"
3,62737,"Laminectomy, excision intervertebral disc"
3,62738,"Laminectomy, excision intervertebral disc"
3,62739,"Laminectomy, excision intervertebral disc"
3,62740,"Laminectomy, excision intervertebral disc"
3,62741,"Laminectomy, excision intervertebral disc"
3,62742,"Laminectomy, excision intervertebral disc"
3,62743,"Laminectomy, excision intervertebral disc"
3,62744,"Laminectomy, excision intervertebral disc"
3,62745,"Laminectomy, excision intervertebral disc"
3,62746,"Laminectomy, excision intervertebral disc"
3,62747,"Laminectomy, excision intervertebral disc"
3,62748,"Laminectomy, excision intervertebral disc"
3,62749,"Laminectomy, excision intervertebral disc"
3,62750,"Laminectomy, excision intervertebral disc"
3,62751,"Laminectomy, excision intervertebral disc"
3,62752,"Laminectomy, excision intervertebral disc"
3,62753,"Laminectomy, excision intervertebral disc"
3,62754,"Laminectomy, excision intervertebral disc"
3,62755,"Laminectomy, excision intervertebral disc"
3,62756,"Laminectomy, excision intervertebral disc"
3,62757,"Laminectomy, excision intervertebral disc"
3,62758,"Laminectomy, excision intervertebral disc"
3,62759,"Laminectomy, excision intervertebral disc"
3,62760,"Laminectomy, excision intervertebral disc"
3,62761,"Laminectomy, excision intervertebral disc"
3,62762,"Laminectomy, excision intervertebral disc"
3,62763,"Laminectomy, excision intervertebral disc"
3,62764,"Laminectomy, excision intervertebral disc"
3,62765,"Laminectomy, excision intervertebral disc"
3,62766,"Laminectomy, excision intervertebral disc"
3,62767,"Laminectomy, excision intervertebral disc"
3,62768,"Laminectomy, excision intervertebral disc"
3,62769,"Laminectomy, excision intervertebral disc"
3,62770,"Laminectomy, excision intervertebral disc"
3,62771,"Laminectomy, excision intervertebral disc"
3,62772,"Laminectomy, excision intervertebral disc"
3,62773,"Laminectomy, excision intervertebral disc"
3,62774,"Laminectomy, excision intervertebral disc"
3,62775,"Laminectomy, excision intervertebral disc"
3,62776,"Laminectomy, excision intervertebral disc"
3,62777,"Laminectomy, excision intervertebral disc"
3,62778,"Laminectomy, excision intervertebral disc"
3,62779,"Laminectomy, excision intervertebral disc"
3,62780,"Laminectomy, excision intervertebral disc"
3,62781,"Laminectomy, excision intervertebral disc"
3,62782,"Laminectomy, excision intervertebral disc"
3,62783,"Laminectomy, excision intervertebral disc"
3,62784,"Laminectomy, excision intervertebral disc"
3,62785,"Laminectomy, excision intervertebral disc"
3,62786,"Laminectomy, excision intervertebral disc"
3,62787,"Laminectomy, excision intervertebral disc"
3,62788,"Laminectomy, excision intervertebral disc"
3,62789,"Laminectomy, excision intervertebral disc"
3,62790,"Laminectomy, excision intervertebral disc"
3,62791,"Laminectomy, excision intervertebral disc"
3,62792,"Laminectomy, excision intervertebral disc"
3,62793,"Laminectomy, excision intervertebral disc"
3,62794,"Laminectomy, excision intervertebral disc"
3,62795,"Laminectomy, excision intervertebral disc"
3,62796,"Laminectomy, excision intervertebral disc"
3,62797,"Laminectomy, excision intervertebral disc"
3,62798,"Laminectomy, excision intervertebral disc"
3,62799,"Laminectomy, excision intervertebral disc"
3,62800,"Laminectomy, excision intervertebral disc"
3,62801,"Laminectomy, excision intervertebral disc"
3,62802,"Laminectomy, excision intervertebral disc"
3,62803,"Laminectomy, excision intervertebral disc"
3,62804,"Laminectomy, excision intervertebral disc"
3,62805,"Laminectomy, excision intervertebral disc"
3,62806,"Laminectomy, excision intervertebral disc"
3,62807,"Laminectomy, excision intervertebral disc"
3,62808,"Laminectomy, excision intervertebral disc"
3,62809,"Laminectomy, excision intervertebral disc"
3,62810,"Laminectomy, excision intervertebral disc"
3,62811,"Laminectomy, excision intervertebral disc"
3,62812,"Laminectomy, excision intervertebral disc"
3,62813,"Laminectomy, excision intervertebral disc"
3,62814,"Laminectomy, excision intervertebral disc"
3,62815,"Laminectomy, excision intervertebral disc"
3,62816,"Laminectomy, excision intervertebral disc"
3,62817,"Laminectomy, excision intervertebral disc"
3,62818,"Laminectomy, excision intervertebral disc"
3,62819,"Laminectomy, excision intervertebral disc"
3,62820,"Laminectomy, excision intervertebral disc"
3,62821,"Laminectomy, excision intervertebral disc"
3,62822,"Laminectomy, excision intervertebral disc"
3,62823,"Laminectomy, excision intervertebral disc"
3,62824,"Laminectomy, excision intervertebral disc"
3,62825,"Laminectomy, excision intervertebral disc"
